id_produk,minggu,tanggal_transaksi,current_event,id_toko,harga_promosi,diskon,tipe_diskon,margin_promosi,hari_jual,kedaluwarsa
P00006379,108,2025-01-21,Hari Biasa,1,8900,0.0,Tanpa Diskon,0.1676,95,635
P00006283,108,2025-01-21,Hari Biasa,1,16700,0.0,Tanpa Diskon,0.1769,174,191
P00002988,108,2025-01-21,Hari Biasa,1,14700,0.0,Tanpa Diskon,0.1733,134,406
P00000449,108,2025-01-21,Hari Biasa,1,13100,0.0,Tanpa Diskon,0.1367,111,254
P00006732,108,2025-01-21,Hari Biasa,1,3700,0.0,Tanpa Diskon,0.1757,92,88
P00002547,108,2025-01-21,Hari Biasa,1,28300,0.0,Tanpa Diskon,0.143,146,219
P00003870,108,2025-01-21,Hari Biasa,1,10800,0.0,Tanpa Diskon,0.1342,137,228
P00005541,108,2025-01-21,Hari Biasa,1,18800,0.0,Tanpa Diskon,0.1491,43,322
P00001861,108,2025-01-21,Hari Biasa,1,8100,0.0,Tanpa Diskon,0.1437,147,218
P00002685,108,2025-01-21,Hari Biasa,1,42200,0.0,Tanpa Diskon,0.1723,21,709
P00001435,108,2025-01-21,Hari Biasa,1,17200,0.0,Tanpa Diskon,0.1397,111,254
P00005398,108,2025-01-21,Hari Biasa,1,83200,0.0,Tanpa Diskon,0.2294,23,707
P00000578,108,2025-01-21,Hari Biasa,1,18286,0.4572,Expired Discount,0.0147,7,7
P00000841,108,2025-01-21,Hari Biasa,1,16000,0.0,Tanpa Diskon,0.1544,163,932
P00001437,108,2025-01-21,Hari Biasa,1,6000,0.0,Tanpa Diskon,0.1567,133,232
P00002202,108,2025-01-21,Hari Biasa,1,17500,0.0,Tanpa Diskon,0.2057,47,318
P00002312,108,2025-01-21,Hari Biasa,1,19000,0.0,Tanpa Diskon,0.159,97,268
P00003828,108,2025-01-21,Hari Biasa,1,30400,0.0,Tanpa Diskon,0.1978,95,635
P00004724,108,2025-01-21,Hari Biasa,1,19200,0.0,Tanpa Diskon,0.2291,86,454
P00001595,108,2025-01-21,Hari Biasa,1,5300,0.0,Tanpa Diskon,0.2064,33,332
P00006211,108,2025-01-21,Hari Biasa,1,98786,0.4234,Expired Discount,0.0043,2,3
P00000905,108,2025-01-21,Hari Biasa,1,10300,0.0,Tanpa Diskon,0.1833,125,240
P00000208,108,2025-01-21,Hari Biasa,1,24600,0.0,Tanpa Diskon,0.1552,121,-31
P00002482,108,2025-01-21,Hari Biasa,1,28800,0.0,Tanpa Diskon,0.2059,151,214
P00002430,108,2025-01-21,Hari Biasa,1,19000,0.0,Tanpa Diskon,0.2115,41,689
P00004448,108,2025-01-21,Hari Biasa,1,12100,0.0,Tanpa Diskon,0.1879,40,325
P00001485,108,2025-01-21,Hari Biasa,1,6000,0.0,Tanpa Diskon,0.181,19,346
P00003130,108,2025-01-21,Hari Biasa,1,7800,0.0,Tanpa Diskon,0.1364,180,550
P00001522,108,2025-01-21,Hari Biasa,1,24700,0.0,Tanpa Diskon,0.2094,16,29
P00002459,108,2025-01-21,Hari Biasa,1,12600,0.0,Tanpa Diskon,0.1401,44,321
P00003147,108,2025-01-21,Hari Biasa,1,28800,0.0,Tanpa Diskon,0.2115,42,323
P00004896,108,2025-01-21,Hari Biasa,1,30800,0.0,Tanpa Diskon,0.2175,91,-1
P00000932,108,2025-01-21,Hari Biasa,1,13200,0.0,Tanpa Diskon,0.179,152,213
P00001779,108,2025-01-21,Hari Biasa,1,24700,0.0,Tanpa Diskon,0.138,21,344
P00000620,108,2025-01-21,Hari Biasa,1,4800,0.0,Tanpa Diskon,0.1925,74,291
P00002306,108,2025-01-21,Hari Biasa,1,19600,0.0,Tanpa Diskon,0.1756,75,290
P00000319,108,2025-01-21,Hari Biasa,1,35000,0.0,Tanpa Diskon,0.1634,150,580
P00003706,108,2025-01-21,Hari Biasa,1,5200,0.0,Tanpa Diskon,0.2281,79,286
P00006259,108,2025-01-21,Hari Biasa,1,9500,0.0,Tanpa Diskon,0.2127,47,318
P00003978,108,2025-01-21,Hari Biasa,1,4000,0.0,Tanpa Diskon,0.1593,111,619
P00000071,108,2025-01-21,Hari Biasa,1,13600,0.0,Tanpa Diskon,0.2038,123,242
P00000818,108,2025-01-21,Hari Biasa,1,16600,0.0,Tanpa Diskon,0.1583,131,234
P00001426,108,2025-01-21,Hari Biasa,1,27500,0.0,Tanpa Diskon,0.1483,23,22
P00002661,108,2025-01-21,Hari Biasa,1,38674,0.4565,Expired Discount,0.0089,4,3
P00003819,108,2025-01-21,Hari Biasa,1,16000,0.0,Tanpa Diskon,0.2241,126,239
P00000464,108,2025-01-21,Hari Biasa,1,20600,0.0,Tanpa Diskon,0.1302,166,199
P00003029,108,2025-01-21,Hari Biasa,1,9200,0.0,Tanpa Diskon,0.1932,79,286
P00000371,108,2025-01-21,Hari Biasa,1,38000,0.0,Tanpa Diskon,0.1597,32,698
P00005557,108,2025-01-21,Hari Biasa,1,5600,0.0,Tanpa Diskon,0.2168,146,584
P00006076,108,2025-01-21,Hari Biasa,1,5200,0.0,Tanpa Diskon,0.1483,138,227
P00004848,108,2025-01-21,Hari Biasa,1,16400,0.0,Tanpa Diskon,0.217,137,958
P00002253,108,2025-01-21,Hari Biasa,1,25700,0.0,Tanpa Diskon,0.1558,29,336
P00001587,108,2025-01-21,Hari Biasa,1,29300,0.0,Tanpa Diskon,0.1704,15,350
P00001974,108,2025-01-21,Hari Biasa,1,2500,0.0,Tanpa Diskon,0.1792,41,324
P00006537,108,2025-01-21,Hari Biasa,1,20600,0.0,Tanpa Diskon,0.2079,132,233
P00005328,108,2025-01-21,Hari Biasa,1,15700,0.0,Tanpa Diskon,0.175,174,191
P00005015,108,2025-01-21,Hari Biasa,1,20100,0.0,Tanpa Diskon,0.1411,74,656
P00006574,108,2025-01-21,Hari Biasa,1,13400,0.0,Tanpa Diskon,0.2024,15,350
P00004833,108,2025-01-21,Hari Biasa,1,5500,0.0,Tanpa Diskon,0.2113,132,233
P00003091,108,2025-01-21,Hari Biasa,1,26200,0.0,Tanpa Diskon,0.1647,101,264
P00005201,108,2025-01-21,Hari Biasa,1,18800,0.0,Tanpa Diskon,0.1428,131,599
P00003610,108,2025-01-21,Hari Biasa,1,22000,0.0,Tanpa Diskon,0.1389,136,229
P00003401,108,2025-01-21,Hari Biasa,1,20600,0.0,Tanpa Diskon,0.1383,83,282
P00003148,108,2025-01-21,Hari Biasa,1,26600,0.0,Tanpa Diskon,0.1509,165,200
P00001357,108,2025-01-21,Hari Biasa,1,15200,0.0,Tanpa Diskon,0.1588,137,228
P00000266,108,2025-01-21,Hari Biasa,1,19000,0.0,Tanpa Diskon,0.1903,141,224
P00004477,108,2025-01-21,Hari Biasa,1,26000,0.0,Tanpa Diskon,0.1747,161,204
P00002430,108,2025-01-21,Hari Biasa,1,19000,0.0,Tanpa Diskon,0.2115,58,672
P00016326,108,2025-01-21,Hari Biasa,2,21900,0.0,Tanpa Diskon,0.1657,35,330
P00018715,108,2025-01-21,Hari Biasa,2,23400,0.0,Tanpa Diskon,0.1529,126,54
P00012540,108,2025-01-21,Hari Biasa,2,10600,0.0,Tanpa Diskon,0.2267,51,129
P00009475,108,2025-01-21,Hari Biasa,2,20000,0.0,Tanpa Diskon,0.177,122,243
P00012084,108,2025-01-21,Hari Biasa,2,9800,0.0,Tanpa Diskon,0.1937,20,160
P00011040,108,2025-01-21,Hari Biasa,2,12000,0.0,Tanpa Diskon,0.2213,98,267
P00009146,108,2025-01-21,Hari Biasa,2,6600,0.0,Tanpa Diskon,0.2265,90,1005
P00017011,108,2025-01-21,Hari Biasa,2,13400,0.0,Tanpa Diskon,0.224,39,691
P00008800,108,2025-01-21,Hari Biasa,2,21600,0.0,Tanpa Diskon,0.2308,67,298
P00014717,108,2025-01-21,Hari Biasa,2,6600,0.0,Tanpa Diskon,0.198,151,214
P00010057,108,2025-01-21,Hari Biasa,2,17600,0.0,Tanpa Diskon,0.1757,82,98
P00007719,108,2025-01-21,Hari Biasa,2,8300,0.0,Tanpa Diskon,0.2348,118,247
P00010261,108,2025-01-21,Hari Biasa,2,2900,0.0,Tanpa Diskon,0.2,22,343
P00013074,108,2025-01-21,Hari Biasa,2,22200,0.0,Tanpa Diskon,0.1388,27,338
P00018000,108,2025-01-21,Hari Biasa,2,29500,0.0,Tanpa Diskon,0.1644,77,288
P00010515,108,2025-01-21,Hari Biasa,2,16500,0.0,Tanpa Diskon,0.2236,12,33
P00018958,108,2025-01-21,Hari Biasa,2,28800,0.0,Tanpa Diskon,0.1328,47,318
P00016583,108,2025-01-21,Hari Biasa,2,47600,0.0,Tanpa Diskon,0.1612,71,659
P00014532,108,2025-01-21,Hari Biasa,2,22400,0.0,Tanpa Diskon,0.2064,86,279
P00010115,108,2025-01-21,Hari Biasa,2,8200,0.0,Tanpa Diskon,0.2317,58,307
P00011450,108,2025-01-21,Hari Biasa,2,13300,0.0,Tanpa Diskon,0.1356,154,211
P00017644,108,2025-01-21,Hari Biasa,2,5200,0.0,Tanpa Diskon,0.1294,96,269
P00018041,108,2025-01-21,Hari Biasa,2,10353,0.3337,Expired Discount,0.0186,4,10
P00008586,108,2025-01-21,Hari Biasa,2,24300,0.0,Tanpa Diskon,0.1954,16,349
P00011137,108,2025-01-21,Hari Biasa,2,14700,0.0,Tanpa Diskon,0.1495,136,229
P00012705,108,2025-01-21,Hari Biasa,2,22400,0.0,Tanpa Diskon,0.1553,136,229
P00012804,108,2025-01-21,Hari Biasa,2,54100,0.0,Tanpa Diskon,0.2019,61,669
P00007933,108,2025-01-21,Hari Biasa,2,17529,0.3593,Expired Discount,0.0156,2,12
P00010594,108,2025-01-21,Hari Biasa,2,7500,0.0,Tanpa Diskon,0.2008,26,339
P00018184,108,2025-01-21,Hari Biasa,2,19900,0.0,Tanpa Diskon,0.1714,90,-60
P00009316,108,2025-01-21,Hari Biasa,2,11000,0.0,Tanpa Diskon,0.1285,119,246
P00007858,108,2025-01-21,Hari Biasa,2,46578,0.4917,Expired Discount,0.0042,2,3
P00008426,108,2025-01-21,Hari Biasa,2,9600,0.0,Tanpa Diskon,0.1943,51,314
P00011321,108,2025-01-21,Hari Biasa,2,29400,0.0,Tanpa Diskon,0.1743,146,219
P00013164,108,2025-01-21,Hari Biasa,2,4200,0.0,Tanpa Diskon,0.161,152,213
P00013110,108,2025-01-21,Hari Biasa,2,5300,0.0,Tanpa Diskon,0.2251,130,410
P00007096,108,2025-01-21,Hari Biasa,2,27400,0.0,Tanpa Diskon,0.2053,34,-4
P00014210,108,2025-01-21,Hari Biasa,2,10000,0.0,Tanpa Diskon,0.2188,171,194
P00018190,108,2025-01-21,Hari Biasa,2,72013,0.3597,Expired Discount,0.0069,1,6
P00009835,108,2025-01-21,Hari Biasa,2,17776,0.4661,Expired Discount,0.0125,6,8
P00018525,108,2025-01-21,Hari Biasa,2,17400,0.0,Tanpa Diskon,0.2233,107,258
P00013003,108,2025-01-21,Hari Biasa,2,7900,0.0,Tanpa Diskon,0.1842,26,339
P00018612,108,2025-01-21,Hari Biasa,2,2800,0.0,Tanpa Diskon,0.1389,139,131
P00017183,108,2025-01-21,Hari Biasa,2,28100,0.0,Tanpa Diskon,0.2267,16,349
P00009598,108,2025-01-21,Hari Biasa,2,23500,0.0,Tanpa Diskon,0.1567,87,278
P00008218,108,2025-01-21,Hari Biasa,2,18300,0.0,Tanpa Diskon,0.1525,61,304
P00016207,108,2025-01-21,Hari Biasa,2,6400,0.0,Tanpa Diskon,0.1458,86,279
P00010478,108,2025-01-21,Hari Biasa,2,18900,0.0,Tanpa Diskon,0.2052,136,44
P00015026,108,2025-01-21,Hari Biasa,2,21200,0.0,Tanpa Diskon,0.2159,128,-98
P00010978,108,2025-01-21,Hari Biasa,2,24800,0.0,Tanpa Diskon,0.1495,47,318
P00009642,108,2025-01-21,Hari Biasa,2,29800,0.0,Tanpa Diskon,0.198,134,231
P00017304,108,2025-01-21,Hari Biasa,2,16100,0.0,Tanpa Diskon,0.2207,35,235
P00007085,108,2025-01-21,Hari Biasa,2,19000,0.0,Tanpa Diskon,0.1575,51,1044
P00011395,108,2025-01-21,Hari Biasa,2,6900,0.0,Tanpa Diskon,0.2162,82,283
P00016768,108,2025-01-21,Hari Biasa,2,12200,0.0,Tanpa Diskon,0.1776,62,-32
P00012969,108,2025-01-21,Hari Biasa,2,23067,0.4318,Expired Discount,0.0115,5,9
P00016285,108,2025-01-21,Hari Biasa,2,23600,0.0,Tanpa Diskon,0.1373,120,245
P00017687,108,2025-01-21,Hari Biasa,2,3900,0.0,Tanpa Diskon,0.2318,75,290
P00011193,108,2025-01-21,Hari Biasa,2,29500,0.0,Tanpa Diskon,0.1624,24,21
P00014206,108,2025-01-21,Hari Biasa,2,24500,0.0,Tanpa Diskon,0.2209,103,262
P00017477,108,2025-01-21,Hari Biasa,2,5000,0.0,Tanpa Diskon,0.1278,145,35
P00018740,108,2025-01-21,Hari Biasa,2,23600,0.0,Tanpa Diskon,0.1299,131,49
P00007935,108,2025-01-21,Hari Biasa,2,5300,0.0,Tanpa Diskon,0.203,49,316
P00018144,108,2025-01-21,Hari Biasa,2,18200,0.0,Tanpa Diskon,0.2034,138,227
P00011077,108,2025-01-21,Hari Biasa,2,25800,0.0,Tanpa Diskon,0.201,102,993
P00007475,108,2025-01-21,Hari Biasa,2,4100,0.0,Tanpa Diskon,0.1995,178,187
P00016351,108,2025-01-21,Hari Biasa,2,10700,0.0,Tanpa Diskon,0.1595,24,341
P00008325,108,2025-01-21,Hari Biasa,2,10000,0.0,Tanpa Diskon,0.1974,81,284
P00011895,108,2025-01-21,Hari Biasa,2,11700,0.0,Tanpa Diskon,0.1598,158,207
P00013334,108,2025-01-21,Hari Biasa,2,58611,0.385,Expired Discount,0.0051,2,5
P00009051,108,2025-01-21,Hari Biasa,2,25600,0.0,Tanpa Diskon,0.1804,108,257
P00015503,108,2025-01-21,Hari Biasa,2,27700,0.0,Tanpa Diskon,0.1395,36,329
P00015082,108,2025-01-21,Hari Biasa,2,19200,0.0,Tanpa Diskon,0.1891,21,344
P00010543,108,2025-01-21,Hari Biasa,2,16600,0.0,Tanpa Diskon,0.1908,180,185
P00016258,108,2025-01-21,Hari Biasa,2,11300,0.0,Tanpa Diskon,0.1522,123,242
P00015806,108,2025-01-21,Hari Biasa,2,18200,0.0,Tanpa Diskon,0.1551,161,569
P00013540,108,2025-01-21,Hari Biasa,2,14000,0.0,Tanpa Diskon,0.2201,53,312
P00010614,108,2025-01-21,Hari Biasa,2,18900,0.0,Tanpa Diskon,0.1772,76,289
P00008667,108,2025-01-21,Hari Biasa,2,11100,0.0,Tanpa Diskon,0.1843,38,327
P00012220,108,2025-01-21,Hari Biasa,2,72822,0.439,Expired Discount,0.0026,1,6
P00017223,108,2025-01-21,Hari Biasa,2,29900,0.0,Tanpa Diskon,0.17,37,328
P00014641,108,2025-01-21,Hari Biasa,2,30200,0.0,Tanpa Diskon,0.1823,131,234
P00008566,108,2025-01-21,Hari Biasa,2,14200,0.0,Tanpa Diskon,0.2015,44,321
P00013456,108,2025-01-21,Hari Biasa,2,15100,0.0,Tanpa Diskon,0.1528,95,270
P00011404,108,2025-01-21,Hari Biasa,2,4100,0.0,Tanpa Diskon,0.2,145,220
P00007196,108,2025-01-21,Hari Biasa,2,4065,0.4355,Expired Discount,0.0863,7,7
P00010417,108,2025-01-21,Hari Biasa,2,3500,0.0,Tanpa Diskon,0.202,138,957
P00007820,108,2025-01-21,Hari Biasa,2,12700,0.0,Tanpa Diskon,0.1646,166,199
P00013184,108,2025-01-21,Hari Biasa,2,16800,0.0,Tanpa Diskon,0.1584,174,556
P00012855,108,2025-01-21,Hari Biasa,2,6000,0.0,Tanpa Diskon,0.1633,48,222
P00018703,108,2025-01-21,Hari Biasa,2,28530,0.4351,Expired Discount,0.0156,1,4
P00012515,108,2025-01-21,Hari Biasa,2,22700,0.0,Tanpa Diskon,0.1445,170,195
P00016107,108,2025-01-21,Hari Biasa,2,22000,0.0,Tanpa Diskon,0.2155,102,263
P00013164,108,2025-01-21,Hari Biasa,2,4200,0.0,Tanpa Diskon,0.161,62,303
P00007133,108,2025-01-21,Hari Biasa,2,18800,0.0,Tanpa Diskon,0.1649,96,269
P00018707,108,2025-01-21,Hari Biasa,2,17700,0.0,Tanpa Diskon,0.2037,68,297
P00009475,108,2025-01-21,Hari Biasa,2,20000,0.0,Tanpa Diskon,0.177,76,289
P00009061,108,2025-01-21,Hari Biasa,2,13200,0.0,Tanpa Diskon,0.1361,80,285
P00009329,108,2025-01-21,Hari Biasa,2,30100,0.0,Tanpa Diskon,0.2134,171,-81
P00015827,108,2025-01-21,Hari Biasa,2,26600,0.0,Tanpa Diskon,0.1991,166,199
P00016937,108,2025-01-21,Hari Biasa,2,28700,0.0,Tanpa Diskon,0.2271,146,219
P00014109,108,2025-01-21,Hari Biasa,2,7500,0.0,Tanpa Diskon,0.2271,31,334
P00018153,108,2025-01-21,Hari Biasa,2,7700,0.0,Tanpa Diskon,0.2187,83,282
P00013799,108,2025-01-21,Hari Biasa,2,30500,0.0,Tanpa Diskon,0.2297,70,200
P00008480,108,2025-01-21,Hari Biasa,2,3100,0.0,Tanpa Diskon,0.2148,67,298
P00010520,108,2025-01-21,Hari Biasa,2,22600,0.0,Tanpa Diskon,0.1538,118,247
P00017109,108,2025-01-21,Hari Biasa,2,6300,0.0,Tanpa Diskon,0.1724,137,228
P00015262,108,2025-01-21,Hari Biasa,2,3800,0.0,Tanpa Diskon,0.1947,142,223
P00014482,108,2025-01-21,Hari Biasa,2,15300,0.0,Tanpa Diskon,0.1852,116,249
P00018735,108,2025-01-21,Hari Biasa,2,82164,0.4749,Expired Discount,0.003,2,5
P00011241,108,2025-01-21,Hari Biasa,2,8000,0.0,Tanpa Diskon,0.1943,81,1014
P00015783,108,2025-01-21,Hari Biasa,2,17000,0.0,Tanpa Diskon,0.1889,146,949
P00017363,108,2025-01-21,Hari Biasa,2,13700,0.0,Tanpa Diskon,0.191,75,290
P00018941,108,2025-01-21,Hari Biasa,2,14000,0.0,Tanpa Diskon,0.1472,159,206
P00014500,108,2025-01-21,Hari Biasa,2,17100,0.0,Tanpa Diskon,0.2279,81,284
P00017670,108,2025-01-21,Hari Biasa,2,65885,0.3007,Expired Discount,0.0051,3,2
P00015764,108,2025-01-21,Hari Biasa,2,8200,0.0,Tanpa Diskon,0.2056,120,975
P00018866,108,2025-01-21,Hari Biasa,2,26800,0.0,Tanpa Diskon,0.2108,34,696
P00017434,108,2025-01-21,Hari Biasa,2,27200,0.0,Tanpa Diskon,0.1313,115,250
P00008311,108,2025-01-21,Hari Biasa,2,9800,0.0,Tanpa Diskon,0.1492,78,1017
P00012471,108,2025-01-21,Hari Biasa,2,21700,0.0,Tanpa Diskon,0.1762,150,215
P00008064,108,2025-01-21,Hari Biasa,2,5400,0.0,Tanpa Diskon,0.2007,107,-17
P00009177,108,2025-01-21,Hari Biasa,2,11000,0.0,Tanpa Diskon,0.1843,172,923
P00015149,108,2025-01-21,Hari Biasa,2,4600,0.0,Tanpa Diskon,0.1993,104,626
P00007703,108,2025-01-21,Hari Biasa,2,13300,0.0,Tanpa Diskon,0.1408,99,996
P00011972,108,2025-01-21,Hari Biasa,2,17100,0.0,Tanpa Diskon,0.1712,128,237
P00007449,108,2025-01-21,Hari Biasa,2,78727,0.3535,Expired Discount,0.0025,3,2
P00010701,108,2025-01-21,Hari Biasa,2,57323,0.4191,Expired Discount,0.0087,2,5
P00008262,108,2025-01-21,Hari Biasa,2,22400,0.0,Tanpa Diskon,0.2189,159,206
P00016298,108,2025-01-21,Hari Biasa,2,24500,0.0,Tanpa Diskon,0.1984,92,273
P00011617,108,2025-01-21,Hari Biasa,2,2900,0.0,Tanpa Diskon,0.2145,73,467
P00009453,108,2025-01-21,Hari Biasa,2,8800,0.0,Tanpa Diskon,0.1759,161,569
P00014869,108,2025-01-21,Hari Biasa,2,25000,0.0,Tanpa Diskon,0.1332,16,349
P00008858,108,2025-01-21,Hari Biasa,2,4400,0.0,Tanpa Diskon,0.19,12,33
P00007730,108,2025-01-21,Hari Biasa,2,6500,0.0,Tanpa Diskon,0.2183,19,346
P00011203,108,2025-01-21,Hari Biasa,2,23400,0.0,Tanpa Diskon,0.1379,62,303
P00006907,108,2025-01-21,Hari Biasa,2,4243,0.4246,Expired Discount,0.0856,5,9
P00011666,108,2025-01-21,Hari Biasa,2,8600,0.0,Tanpa Diskon,0.1616,122,608
P00018124,108,2025-01-21,Hari Biasa,2,17800,0.0,Tanpa Diskon,0.1334,77,103
P00010710,108,2025-01-21,Hari Biasa,2,8700,0.0,Tanpa Diskon,0.1832,102,628
P00009747,108,2025-01-21,Hari Biasa,2,22300,0.0,Tanpa Diskon,0.1437,165,200
P00007741,108,2025-01-21,Hari Biasa,2,7900,0.0,Tanpa Diskon,0.1905,114,251
P00014924,108,2025-01-21,Hari Biasa,2,12800,0.0,Tanpa Diskon,0.1604,115,250
P00007302,108,2025-01-21,Hari Biasa,2,29500,0.0,Tanpa Diskon,0.1708,127,238
P00016279,108,2025-01-21,Hari Biasa,2,17484,0.4208,Expired Discount,0.0234,7,7
P00016721,108,2025-01-21,Hari Biasa,2,10500,0.0,Tanpa Diskon,0.141,93,447
P00008807,108,2025-01-21,Hari Biasa,2,17400,0.0,Tanpa Diskon,0.1826,136,229
P00018137,108,2025-01-21,Hari Biasa,2,27000,0.0,Tanpa Diskon,0.1957,127,603
P00021498,108,2025-01-21,Hari Biasa,3,3700,0.0,Tanpa Diskon,0.2038,174,191
P00026038,108,2025-01-21,Hari Biasa,3,23100,0.0,Tanpa Diskon,0.1435,115,250
P00028908,108,2025-01-21,Hari Biasa,3,18382,0.3815,Expired Discount,0.0204,2,12
P00027617,108,2025-01-21,Hari Biasa,3,22700,0.0,Tanpa Diskon,0.2275,84,281
P00031142,108,2025-01-21,Hari Biasa,3,4255,0.3833,Expired Discount,0.0324,4,6
P00022286,108,2025-01-21,Hari Biasa,3,14900,0.0,Tanpa Diskon,0.1841,115,615
P00026191,108,2025-01-21,Hari Biasa,3,28000,0.0,Tanpa Diskon,0.1665,115,250
P00029105,108,2025-01-21,Hari Biasa,3,2800,0.0,Tanpa Diskon,0.1811,29,336
P00029113,108,2025-01-21,Hari Biasa,3,18800,0.0,Tanpa Diskon,0.1772,29,16
P00031989,108,2025-01-21,Hari Biasa,3,3300,0.0,Tanpa Diskon,0.133,71,469
P00033448,108,2025-01-21,Hari Biasa,3,5300,0.0,Tanpa Diskon,0.214,33,332
P00026970,108,2025-01-21,Hari Biasa,3,25400,0.0,Tanpa Diskon,0.2123,114,251
P00024781,108,2025-01-21,Hari Biasa,3,6300,0.0,Tanpa Diskon,0.2146,92,638
P00028228,108,2025-01-21,Hari Biasa,3,29500,0.0,Tanpa Diskon,0.1991,22,23
P00025236,108,2025-01-21,Hari Biasa,3,3600,0.0,Tanpa Diskon,0.1797,125,-35
P00019887,108,2025-01-21,Hari Biasa,3,29300,0.0,Tanpa Diskon,0.2297,63,302
P00022497,108,2025-01-21,Hari Biasa,3,3000,0.0,Tanpa Diskon,0.2263,161,379
P00029323,108,2025-01-21,Hari Biasa,3,11300,0.0,Tanpa Diskon,0.2173,24,341
P00033397,108,2025-01-21,Hari Biasa,3,10103,0.3453,Expired Discount,0.0224,4,6
P00022242,108,2025-01-21,Hari Biasa,3,3000,0.0,Tanpa Diskon,0.1417,16,349
P00020802,108,2025-01-21,Hari Biasa,3,15400,0.0,Tanpa Diskon,0.1534,26,339
P00026253,108,2025-01-21,Hari Biasa,3,6300,0.0,Tanpa Diskon,0.14,25,340
P00023734,108,2025-01-21,Hari Biasa,3,21400,0.0,Tanpa Diskon,0.2134,61,304
P00020625,108,2025-01-21,Hari Biasa,3,7900,0.0,Tanpa Diskon,0.1542,30,335
P00032537,108,2025-01-21,Hari Biasa,3,16300,0.0,Tanpa Diskon,0.1366,102,263
P00022205,108,2025-01-21,Hari Biasa,3,20900,0.0,Tanpa Diskon,0.2121,83,282
P00022921,108,2025-01-21,Hari Biasa,3,17700,0.0,Tanpa Diskon,0.1347,165,200
P00020660,108,2025-01-21,Hari Biasa,3,24600,0.0,Tanpa Diskon,0.2043,121,244
P00020445,108,2025-01-21,Hari Biasa,3,96178,0.319,Expired Discount,0.0046,1,4
P00033097,108,2025-01-21,Hari Biasa,3,21603,0.4604,Expired Discount,0.0078,1,9
P00032851,108,2025-01-21,Hari Biasa,3,20900,0.0,Tanpa Diskon,0.1616,19,71
P00019413,108,2025-01-21,Hari Biasa,3,24080,0.3536,Expired Discount,0.016,4,10
P00026418,108,2025-01-21,Hari Biasa,3,8800,0.0,Tanpa Diskon,0.1501,124,241
P00021788,108,2025-01-21,Hari Biasa,3,18800,0.0,Tanpa Diskon,0.2022,170,195
P00025663,108,2025-01-21,Hari Biasa,3,5600,0.0,Tanpa Diskon,0.2239,135,405
P00019521,108,2025-01-21,Hari Biasa,3,15900,0.0,Tanpa Diskon,0.2053,135,230
P00022024,108,2025-01-21,Hari Biasa,3,27100,0.0,Tanpa Diskon,0.1329,76,289
P00026346,108,2025-01-21,Hari Biasa,3,24700,0.0,Tanpa Diskon,0.1346,100,630
P00028665,108,2025-01-21,Hari Biasa,3,13600,0.0,Tanpa Diskon,0.1893,83,282
P00021913,108,2025-01-21,Hari Biasa,3,24400,0.0,Tanpa Diskon,0.2111,108,257
P00032282,108,2025-01-21,Hari Biasa,3,11900,0.0,Tanpa Diskon,0.1387,75,290
P00019778,108,2025-01-21,Hari Biasa,3,19300,0.0,Tanpa Diskon,0.1817,104,261
P00025721,108,2025-01-21,Hari Biasa,3,17300,0.0,Tanpa Diskon,0.1506,71,294
P00026476,108,2025-01-21,Hari Biasa,3,5100,0.0,Tanpa Diskon,0.2245,37,693
P00030528,108,2025-01-21,Hari Biasa,3,15000,0.0,Tanpa Diskon,0.1363,84,281
P00026273,108,2025-01-21,Hari Biasa,3,10200,0.0,Tanpa Diskon,0.1936,56,309
P00029854,108,2025-01-21,Hari Biasa,3,28100,0.0,Tanpa Diskon,0.1392,118,247
P00024951,108,2025-01-21,Hari Biasa,3,9800,0.0,Tanpa Diskon,0.2185,162,203
P00021076,108,2025-01-21,Hari Biasa,3,27900,0.0,Tanpa Diskon,0.2142,53,312
P00032273,108,2025-01-21,Hari Biasa,3,15600,0.0,Tanpa Diskon,0.2212,124,241
P00031004,108,2025-01-21,Hari Biasa,3,24200,0.0,Tanpa Diskon,0.1352,125,605
P00032738,108,2025-01-21,Hari Biasa,3,8400,0.0,Tanpa Diskon,0.221,51,314
P00028874,108,2025-01-21,Hari Biasa,3,12600,0.0,Tanpa Diskon,0.2009,62,303
P00027101,108,2025-01-21,Hari Biasa,3,13600,0.0,Tanpa Diskon,0.2138,90,275
P00019519,108,2025-01-21,Hari Biasa,3,27000,0.0,Tanpa Diskon,0.163,137,228
P00027995,108,2025-01-21,Hari Biasa,3,28300,0.0,Tanpa Diskon,0.144,40,690
P00025963,108,2025-01-21,Hari Biasa,3,19200,0.0,Tanpa Diskon,0.1594,155,210
P00028123,108,2025-01-21,Hari Biasa,3,3900,0.0,Tanpa Diskon,0.1441,105,260
P00031304,108,2025-01-21,Hari Biasa,3,9400,0.0,Tanpa Diskon,0.1405,134,596
P00019952,108,2025-01-21,Hari Biasa,3,19900,0.0,Tanpa Diskon,0.1675,97,633
P00031416,108,2025-01-21,Hari Biasa,3,21900,0.0,Tanpa Diskon,0.2239,62,668
P00028293,108,2025-01-21,Hari Biasa,3,16600,0.0,Tanpa Diskon,0.1779,173,192
P00030379,108,2025-01-21,Hari Biasa,3,12600,0.0,Tanpa Diskon,0.2104,176,189
P00029132,108,2025-01-21,Hari Biasa,3,15500,0.0,Tanpa Diskon,0.2212,21,344
